OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
46725,23037,1255,2,207,414,35:28.5,35:28.5
46726,23038,1254,1,127,127,35:28.5,35:28.5
46727,23039,1252,3,123,369,35:28.5,35:28.5
46728,23039,1254,3,127,381,35:28.5,35:28.5
46729,23039,1251,1,127,127,35:28.5,35:28.5
46730,23040,1964,1,122,122,35:28.5,35:28.5
46731,23040,1963,3,396,1188,35:28.5,35:28.5
46732,23041,4618,1,115,115,35:28.5,35:28.5
46733,23041,4616,2,63,126,35:28.5,35:28.5
46734,23041,4619,2,56,112,35:28.5,35:28.5
46735,23042,4620,2,38,76,35:28.5,35:28.5
46736,23042,4617,2,195,390,35:28.5,35:28.5
46737,23043,4616,2,63,126,35:28.5,35:28.5
46738,23043,4619,3,56,168,35:28.5,35:28.5
46739,23043,4617,3,195,585,35:28.5,35:28.5
46740,23044,4560,3,190,570,35:28.5,35:28.5
46741,23044,4561,2,272,544,35:28.5,35:28.5
46742,23045,4559,1,233,233,35:28.5,35:28.5
46743,23045,4563,3,657,1971,35:28.5,35:28.5
46744,23045,4562,2,239,478,35:28.5,35:28.5
46745,23045,4561,1,272,272,35:28.5,35:28.5
46746,23046,4563,3,657,1971,35:28.5,35:28.5
46747,23046,4561,2,272,544,35:28.5,35:28.5
46748,23046,4562,1,239,239,35:28.5,35:28.5
46749,23046,4560,1,190,190,35:28.5,35:28.5
46750,23046,4559,3,233,699,35:28.5,35:28.5
46751,23047,4563,3,657,1971,35:28.5,35:28.5
46752,23047,4562,2,239,478,35:28.5,35:28.5
46753,23047,4561,3,272,816,35:28.5,35:28.5
46754,23048,4561,1,272,272,35:28.5,35:28.5
46755,23048,4563,2,657,1314,35:28.5,35:28.5
46756,23049,1893,2,196,392,35:28.5,35:28.5
46757,23050,1893,2,196,392,35:28.5,35:28.5
46758,23051,1893,1,196,196,35:28.5,35:28.5
46759,23052,1893,1,196,196,35:28.5,35:28.5
46760,23053,1893,1,196,196,35:28.5,35:28.5
46761,23054,1238,2,130,260,35:28.5,35:28.5
46762,23055,1238,2,130,260,35:28.5,35:28.5
46763,23056,1238,2,130,260,35:28.5,35:28.5
46764,23057,1238,3,130,390,35:28.5,35:28.5
46765,23058,1828,3,538,1614,35:28.5,35:28.5
46766,23058,1827,1,465,465,35:28.5,35:28.5
46767,23059,1828,1,538,538,35:28.5,35:28.5
46768,23059,1827,2,465,930,35:28.5,35:28.5
46769,23060,1827,2,465,930,35:28.5,35:28.5
46770,23060,1828,3,538,1614,35:28.5,35:28.5
46771,23061,1827,3,465,1395,35:28.5,35:28.5
46772,23062,1828,2,538,1076,35:28.5,35:28.5
46773,23063,3737,3,313,939,35:28.5,35:28.5
46774,23064,3739,1,189,189,35:28.5,35:28.5
46775,23064,3738,2,277,554,35:28.5,35:28.5
46776,23065,3737,3,313,939,35:28.5,35:28.5
46777,23065,3739,3,189,567,35:28.5,35:28.5
46778,23066,3737,2,313,626,35:28.5,35:28.5
46779,23067,3738,3,277,831,35:28.5,35:28.5
46780,23067,3737,3,313,939,35:28.5,35:28.5
46781,23067,3739,2,189,378,35:28.5,35:28.5
46782,23068,4599,1,152,152,35:28.5,35:28.5
46783,23068,4598,3,69,207,35:28.5,35:28.5
46784,23069,4598,2,69,138,35:28.5,35:28.5
46785,23069,4599,3,152,456,35:28.5,35:28.5
46786,23070,4599,1,152,152,35:28.5,35:28.5
46787,23071,4598,1,69,69,35:28.5,35:28.5
46788,23071,4599,2,152,304,35:28.5,35:28.5
46789,23072,4599,1,152,152,35:28.5,35:28.5
46790,23072,4598,3,69,207,35:28.5,35:28.5
46791,23073,4159,3,248,744,35:28.5,35:28.5
46792,23074,4159,1,248,248,35:28.5,35:28.5
46793,23075,4159,2,248,496,35:28.5,35:28.5
46794,23076,4159,2,248,496,35:28.5,35:28.5
46795,23077,4159,3,248,744,35:28.5,35:28.5
46796,23078,251,2,533,1066,35:28.5,35:28.5
46797,23079,252,1,648,648,35:28.5,35:28.5
46798,23079,253,2,652,1304,35:28.5,35:28.5
46799,23080,252,3,648,1944,35:28.5,35:28.5
46800,23081,2502,1,141,141,35:28.5,35:28.5
46801,23081,2500,1,247,247,35:28.5,35:28.5
46802,23082,2500,2,247,494,35:28.5,35:28.5
46803,23082,2501,2,144,288,35:28.5,35:28.5
46804,23083,2499,2,241,482,35:28.5,35:28.5
46805,23083,2502,2,141,282,35:28.5,35:28.5
46806,23083,2500,3,247,741,35:28.5,35:28.5
46807,23083,2501,2,144,288,35:28.5,35:28.5
46808,23083,2498,2,237,474,35:28.5,35:28.5
46809,23084,1828,1,538,538,35:28.5,35:28.5
46810,23084,1827,3,465,1395,35:28.5,35:28.5
46811,23085,3431,3,166,498,35:28.5,35:28.5
46812,23086,3432,2,156,312,35:28.5,35:28.5
46813,23086,3433,1,220,220,35:28.5,35:28.5
46814,23086,3434,1,120,120,35:28.5,35:28.5
46815,23086,3435,1,123,123,35:28.5,35:28.5
46816,23087,3434,2,120,240,35:28.5,35:28.5
46817,23087,3433,1,220,220,35:28.5,35:28.5
46818,23087,3432,1,156,156,35:28.5,35:28.5
46819,23088,3435,3,123,369,35:28.5,35:28.5
46820,23089,2070,3,215,645,35:28.5,35:28.5
46821,23089,2071,3,376,1128,35:28.5,35:28.5
46822,23090,2070,3,215,645,35:28.5,35:28.5
46823,23091,2070,1,215,215,35:28.5,35:28.5
46824,23092,2070,1,215,215,35:28.5,35:28.5
46825,23093,2070,3,215,645,35:28.5,35:28.5
46826,23093,2071,1,376,376,35:28.5,35:28.5
46827,23094,4270,1,408,408,35:28.5,35:28.5
46828,23094,4271,1,604,604,35:28.5,35:28.5
46829,23095,900,3,111,333,35:28.5,35:28.5
46830,23095,902,1,107,107,35:28.5,35:28.5
46831,23095,901,2,165,330,35:28.5,35:28.5
46832,23096,901,1,165,165,35:28.5,35:28.5
46833,23096,902,1,107,107,35:28.5,35:28.5
46834,23096,900,3,111,333,35:28.5,35:28.5
46835,23097,637,3,390,1170,35:28.5,35:28.5
46836,23098,1482,2,116,232,35:28.5,35:28.5
46837,23098,1480,2,57,114,35:28.5,35:28.5
46838,23098,1481,2,117,234,35:28.5,35:28.5
46839,23099,1480,3,57,171,35:28.5,35:28.5
46840,23099,1481,3,117,351,35:28.5,35:28.5
46841,23100,1482,3,116,348,35:28.5,35:28.5
46842,23101,1480,3,57,171,35:28.5,35:28.5
46843,23101,1482,1,116,116,35:28.5,35:28.5
46844,23102,2932,2,173,346,35:28.5,35:28.5
46845,23102,2930,1,169,169,35:28.5,35:28.5
46846,23102,2931,1,153,153,35:28.5,35:28.5
46847,23103,2930,2,169,338,35:28.5,35:28.5
46848,23103,2931,2,153,306,35:28.5,35:28.5
46849,23104,2930,1,169,169,35:28.5,35:28.5
46850,23104,2932,1,173,173,35:28.5,35:28.5
46851,23104,2931,3,153,459,35:28.5,35:28.5
46852,23105,2843,2,145,290,35:28.5,35:28.5
46853,23105,2840,1,191,191,35:28.5,35:28.5
46854,23105,2841,3,172,516,35:28.5,35:28.5
46855,23105,2839,1,190,190,35:28.5,35:28.5
46856,23105,2842,1,203,203,35:28.5,35:28.5
46857,23106,2840,3,191,573,35:28.5,35:28.5
46858,23106,2839,2,190,380,35:28.5,35:28.5
46859,23107,2528,3,214,642,35:28.5,35:28.5
46860,23108,2528,3,214,642,35:28.5,35:28.5
46861,23109,2528,3,214,642,35:28.5,35:28.5
46862,23110,2528,2,214,428,35:28.5,35:28.5
46863,23111,3769,2,130,260,35:28.5,35:28.5
46864,23112,1692,2,213,426,35:28.5,35:28.5
46865,23113,1692,2,213,426,35:28.5,35:28.5
46866,23113,1693,3,221,663,35:28.5,35:28.5
46867,23113,1694,3,213,639,35:28.5,35:28.5
46868,23114,4305,2,104,208,35:28.5,35:28.5
46869,23115,506,1,138,138,35:28.5,35:28.5
46870,23116,506,2,138,276,35:28.5,35:28.5
46871,23117,2589,2,172,344,35:28.5,35:28.5
46872,23117,2588,1,210,210,35:28.5,35:28.5
46873,23117,2587,2,248,496,35:28.5,35:28.5
46874,23118,2587,2,248,496,35:28.5,35:28.5
46875,23119,2588,2,210,420,35:28.5,35:28.5
46876,23119,2586,2,292,584,35:28.5,35:28.5
46877,23119,2589,3,172,516,35:28.5,35:28.5
46878,23119,2587,1,248,248,35:28.5,35:28.5
46879,23120,3677,3,350,1050,35:28.5,35:28.5
46880,23121,3676,2,232,464,35:28.5,35:28.5
46881,23121,3677,1,350,350,35:28.5,35:28.5
46882,23122,3549,3,149,447,35:28.5,35:28.5
46883,23122,3548,2,132,264,35:28.5,35:28.5
46884,23123,3550,2,165,330,35:28.5,35:28.5
46885,23124,3549,2,149,298,35:28.5,35:28.5
46886,23124,3550,3,165,495,35:28.5,35:28.5
46887,23125,1308,1,221,221,35:28.5,35:28.5
46888,23126,1306,2,443,886,35:28.5,35:28.5
46889,23127,1307,2,659,1318,35:28.5,35:28.5
46890,23127,1306,2,443,886,35:28.5,35:28.5
46891,23127,1308,2,221,442,35:28.5,35:28.5
46892,23128,1307,3,659,1977,35:28.5,35:28.5
46893,23129,114,3,230,690,35:28.5,35:28.5
46894,23130,113,2,267,534,35:28.5,35:28.5
46895,23130,114,3,230,690,35:28.5,35:28.5
46896,23131,114,3,230,690,35:28.5,35:28.5
46897,23132,383,2,532,1064,35:28.5,35:28.5
46898,23132,384,3,377,1131,35:28.5,35:28.5
46899,23133,384,3,377,1131,35:28.5,35:28.5
46900,23134,383,3,532,1596,35:28.5,35:28.5
46901,23135,3284,3,183,549,35:28.5,35:28.5
46902,23135,3285,3,388,1164,35:28.5,35:28.5
46903,23136,3282,3,269,807,35:28.5,35:28.5
46904,23136,3285,3,388,1164,35:28.5,35:28.5
46905,23137,3282,2,269,538,35:28.5,35:28.5
46906,23137,3285,2,388,776,35:28.5,35:28.5
46907,23137,3283,2,347,694,35:28.5,35:28.5
46908,23138,3283,2,347,694,35:28.5,35:28.5
46909,23138,3285,1,388,388,35:28.5,35:28.5
46910,23138,3282,2,269,538,35:28.5,35:28.5
46911,23138,3284,3,183,549,35:28.5,35:28.5
46912,23139,632,1,381,381,35:28.5,35:28.5
46913,23140,631,3,339,1017,35:28.5,35:28.5
46914,23141,632,2,381,762,35:28.5,35:28.5
46915,23141,631,3,339,1017,35:28.5,35:28.5
46916,23142,632,2,381,762,35:28.5,35:28.5
46917,23143,631,2,339,678,35:28.5,35:28.5
46918,23144,3419,2,111,222,35:28.5,35:28.5
46919,23144,3420,3,219,657,35:28.5,35:28.5
46920,23145,3419,3,111,333,35:28.5,35:28.5
46921,23146,3420,1,219,219,35:28.5,35:28.5
46922,23146,3419,1,111,111,35:28.5,35:28.5
46923,23147,3419,3,111,333,35:28.5,35:28.5
46924,23148,3420,2,219,438,35:28.5,35:28.5
46925,23148,3419,1,111,111,35:28.5,35:28.5
46926,23149,2437,1,346,346,35:28.5,35:28.5
46927,23149,2439,3,144,432,35:28.5,35:28.5
46928,23150,2440,2,230,460,35:28.5,35:28.5
46929,23150,2437,1,346,346,35:28.5,35:28.5
46930,23151,2439,1,144,144,35:28.5,35:28.5
46931,23151,2437,3,346,1038,35:28.5,35:28.5
46932,23151,2438,2,169,338,35:28.5,35:28.5
46933,23152,2439,1,144,144,35:28.5,35:28.5
46934,23153,2438,2,169,338,35:28.5,35:28.5
46935,23153,2440,2,230,460,35:28.5,35:28.5
46936,23153,2437,1,346,346,35:28.5,35:28.5
46937,23154,808,1,674,674,35:28.5,35:28.5
46938,23154,806,3,182,546,35:28.5,35:28.5
46939,23154,805,2,225,450,35:28.5,35:28.5
46940,23155,2726,2,178,356,35:28.5,35:28.5
46941,23156,2281,3,237,711,35:28.5,35:28.5
46942,23157,1698,1,675,675,35:28.5,35:28.5
46943,23157,1699,2,693,1386,35:28.5,35:28.5
46944,23157,1695,2,163,326,35:28.5,35:28.5
46945,23158,1695,2,163,326,35:28.5,35:28.5
46946,23158,1699,2,693,1386,35:28.5,35:28.5
46947,23158,1698,1,675,675,35:28.5,35:28.5
46948,23158,1697,1,188,188,35:28.5,35:28.5
46949,23159,1697,3,188,564,35:28.5,35:28.5
46950,23159,1698,3,675,2025,35:28.5,35:28.5
46951,23159,1695,3,163,489,35:28.5,35:28.5
46952,23159,1696,1,553,553,35:28.5,35:28.5
46953,23159,1699,3,693,2079,35:28.5,35:28.5
46954,23160,1695,3,163,489,35:28.5,35:28.5
46955,23161,1095,3,210,630,35:28.5,35:28.5
46956,23161,1094,3,171,513,35:28.5,35:28.5
46957,23161,1092,1,211,211,35:28.5,35:28.5
46958,23161,1093,3,188,564,35:28.5,35:28.5
46959,23162,1094,1,171,171,35:28.5,35:28.5
46960,23163,1861,1,91,91,35:28.5,35:28.5
46961,23163,1863,1,189,189,35:28.5,35:28.5
46962,23163,1862,1,282,282,35:28.5,35:28.5
46963,23163,1864,2,135,270,35:28.5,35:28.5
46964,23164,1862,1,282,282,35:28.5,35:28.5
46965,23164,1863,2,189,378,35:28.5,35:28.5
46966,23165,1864,1,135,135,35:28.5,35:28.5
46967,23165,1863,1,189,189,35:28.5,35:28.5
46968,23166,1862,1,282,282,35:28.5,35:28.5
46969,23166,1861,2,91,182,35:28.5,35:28.5
46970,23166,1863,1,189,189,35:28.5,35:28.5
46971,23166,1864,1,135,135,35:28.5,35:28.5
46972,23167,3545,1,149,149,35:28.5,35:28.5
46973,23168,3545,2,149,298,35:28.5,35:28.5
46974,23169,3545,2,149,298,35:28.5,35:28.5
46975,23170,4167,3,335,1005,35:28.5,35:28.5
46976,23171,4167,3,335,1005,35:28.5,35:28.5
46977,23172,4167,2,335,670,35:28.5,35:28.5
46978,23173,1544,3,170,510,35:28.5,35:28.5
46979,23173,1546,3,118,354,35:28.5,35:28.5
46980,23174,1545,3,200,600,35:28.5,35:28.5
46981,23175,1544,1,170,170,35:28.5,35:28.5
46982,23175,1546,1,118,118,35:28.5,35:28.5
46983,23175,1545,1,200,200,35:28.5,35:28.5
46984,23176,1545,3,200,600,35:28.5,35:28.5
46985,23177,1544,1,170,170,35:28.5,35:28.5
46986,23177,1545,1,200,200,35:28.5,35:28.5
46987,23178,1133,2,386,772,35:28.5,35:28.5
46988,23179,1133,2,386,772,35:28.5,35:28.5
46989,23180,499,2,194,388,35:28.5,35:28.5
46990,23180,500,3,216,648,35:28.5,35:28.5
46991,23181,500,1,216,216,35:28.5,35:28.5
46992,23181,498,3,182,546,35:28.5,35:28.5
46993,23181,499,2,194,388,35:28.5,35:28.5
46994,23182,500,1,216,216,35:28.5,35:28.5
46995,23183,1646,2,608,1216,35:28.5,35:28.5
46996,23184,1646,1,608,608,35:28.5,35:28.5
46997,23185,83,2,692,1384,35:28.5,35:28.5
46998,23186,84,2,640,1280,35:28.5,35:28.5
46999,23187,84,3,640,1920,35:28.5,35:28.5
47000,23188,83,2,692,1384,35:28.5,35:28.5
47001,23189,83,2,692,1384,35:28.5,35:28.5
47002,23189,84,2,640,1280,35:28.5,35:28.5
47003,23190,3688,1,97,97,35:28.5,35:28.5
47004,23191,3688,2,97,194,35:28.5,35:28.5
47005,23191,3687,1,147,147,35:28.5,35:28.5
47006,23192,3687,1,147,147,35:28.5,35:28.5
47007,23192,3688,3,97,291,35:28.5,35:28.5
47008,23193,4488,2,155,310,35:28.5,35:28.5
47009,23194,4489,3,207,621,35:28.5,35:28.5
47010,23194,4488,1,155,155,35:28.5,35:28.5
47011,23195,4489,2,207,414,35:28.5,35:28.5
47012,23196,4489,2,207,414,35:28.5,35:28.5
47013,23196,4488,3,155,465,35:28.5,35:28.5
47014,23197,3082,2,562,1124,35:28.5,35:28.5
47015,23197,3081,3,616,1848,35:28.5,35:28.5
47016,23198,3081,3,616,1848,35:28.5,35:28.5
47017,23198,3082,3,562,1686,35:28.5,35:28.5
47018,23199,3081,2,616,1232,35:28.5,35:28.5
47019,23199,3082,1,562,562,35:28.5,35:28.5
47020,23200,3082,3,562,1686,35:28.5,35:28.5
47021,23201,2154,3,434,1302,35:28.5,35:28.5
47022,23202,2154,1,434,434,35:28.5,35:28.5
47023,23202,2156,2,328,656,35:28.5,35:28.5
47024,23203,3782,1,198,198,35:28.5,35:28.5
47025,23203,3784,3,198,594,35:28.5,35:28.5
47026,23204,3784,1,198,198,35:28.5,35:28.5
47027,23204,3783,1,679,679,35:28.5,35:28.5
47028,23205,3783,2,679,1358,35:28.5,35:28.5
47029,23205,3784,3,198,594,35:28.5,35:28.5
47030,23205,3782,2,198,396,35:28.5,35:28.5
47031,23206,3782,1,198,198,35:28.5,35:28.5
47032,23206,3784,2,198,396,35:28.5,35:28.5
47033,23207,1156,2,115,230,35:28.5,35:28.5
47034,23207,1160,1,166,166,35:28.5,35:28.5
47035,23207,1158,3,547,1641,35:28.5,35:28.5
47036,23207,1159,1,507,507,35:28.5,35:28.5
47037,23208,1160,1,166,166,35:28.5,35:28.5
47038,23208,1157,3,483,1449,35:28.5,35:28.5
47039,23208,1158,3,547,1641,35:28.5,35:28.5
47040,23209,1158,1,547,547,35:28.5,35:28.5
47041,23209,1157,2,483,966,35:28.5,35:28.5
47042,23209,1159,3,507,1521,35:28.5,35:28.5
47043,23209,1160,3,166,498,35:28.5,35:28.5
47044,23209,1156,2,115,230,35:28.5,35:28.5
47045,23210,818,3,398,1194,35:28.5,35:28.5
47046,23210,819,2,491,982,35:28.5,35:28.5
47047,23210,820,2,399,798,35:28.5,35:28.5
47048,23210,817,3,73,219,35:28.5,35:28.5
47049,23211,817,1,73,73,35:28.5,35:28.5
47050,23212,818,2,398,796,35:28.5,35:28.5
47051,23212,817,1,73,73,35:28.5,35:28.5
47052,23212,819,1,491,491,35:28.5,35:28.5
47053,23213,818,1,398,398,35:28.5,35:28.5
47054,23213,820,2,399,798,35:28.5,35:28.5
47055,23213,817,1,73,73,35:28.5,35:28.5
47056,23214,2804,1,122,122,35:28.5,35:28.5
47057,23214,2806,3,373,1119,35:28.5,35:28.5
47058,23215,2804,3,122,366,35:28.5,35:28.5
47059,23215,2806,2,373,746,35:28.5,35:28.5
47060,23216,2805,2,159,318,35:28.5,35:28.5
47061,23216,2806,1,373,373,35:28.5,35:28.5
47062,23216,2807,1,244,244,35:28.5,35:28.5
47063,23217,2930,1,169,169,35:28.5,35:28.5
47064,23217,2932,3,173,519,35:28.5,35:28.5
47065,23217,2931,3,153,459,35:28.5,35:28.5
47066,23218,2932,1,173,173,35:28.5,35:28.5
47067,23218,2930,2,169,338,35:28.5,35:28.5
47068,23218,2931,3,153,459,35:28.5,35:28.5
47069,23219,338,2,543,1086,35:28.5,35:28.5
47070,23219,340,1,149,149,35:28.5,35:28.5
47071,23219,339,1,235,235,35:28.5,35:28.5
47072,23220,339,3,235,705,35:28.5,35:28.5
47073,23221,340,1,149,149,35:28.5,35:28.5
47074,23221,339,1,235,235,35:28.5,35:28.5
47075,23222,340,3,149,447,35:28.5,35:28.5
47076,23222,338,3,543,1629,35:28.5,35:28.5
47077,23223,295,2,176,352,35:28.5,35:28.5
47078,23224,295,3,176,528,35:28.5,35:28.5
47079,23224,296,3,178,534,35:28.5,35:28.5
47080,23224,294,2,73,146,35:28.5,35:28.5
47081,23225,2732,2,248,496,35:28.5,35:28.5
47082,23226,2732,2,248,496,35:28.5,35:28.5
47083,23227,2732,3,248,744,35:28.5,35:28.5
47084,23228,2732,1,248,248,35:28.5,35:28.5
47085,23229,2700,1,167,167,35:28.5,35:28.5
47086,23229,2701,3,62,186,35:28.5,35:28.5
47087,23229,2702,3,300,900,35:28.5,35:28.5
47088,23230,2701,3,62,186,35:28.5,35:28.5
47089,23230,2702,3,300,900,35:28.5,35:28.5
47090,23231,2701,2,62,124,35:28.5,35:28.5
47091,23231,2700,3,167,501,35:28.5,35:28.5
47092,23231,2702,2,300,600,35:28.5,35:28.5
47093,23232,2700,3,167,501,35:28.5,35:28.5
47094,23233,2700,3,167,501,35:28.5,35:28.5
47095,23234,1934,3,196,588,35:28.5,35:28.5
47096,23234,1935,3,134,402,35:28.5,35:28.5
47097,23235,2452,1,145,145,35:28.5,35:28.5
47098,23236,2452,2,145,290,35:28.5,35:28.5
47099,23237,2452,3,145,435,35:28.5,35:28.5
47100,23238,2452,1,145,145,35:28.5,35:28.5
47101,23239,182,3,221,663,35:28.5,35:28.5
47102,23239,184,1,183,183,35:28.5,35:28.5
47103,23239,185,2,289,578,35:28.5,35:28.5
47104,23240,185,3,289,867,35:28.5,35:28.5
47105,23241,183,3,355,1065,35:28.5,35:28.5
47106,23241,184,2,183,366,35:28.5,35:28.5
47107,23241,182,1,221,221,35:28.5,35:28.5
47108,23242,355,3,450,1350,35:28.5,35:28.5
47109,23243,355,3,450,1350,35:28.5,35:28.5
47110,23244,355,1,450,450,35:28.5,35:28.5
47111,23245,480,2,142,284,35:28.5,35:28.5
47112,23246,481,2,99,198,35:28.5,35:28.5
47113,23247,481,1,99,99,35:28.5,35:28.5
47114,23248,480,1,142,142,35:28.5,35:28.5
47115,23248,481,3,99,297,35:28.5,35:28.5
47116,23249,4635,1,150,150,35:28.5,35:28.5
47117,23249,4631,2,79,158,35:28.5,35:28.5
47118,23249,4632,3,159,477,35:28.5,35:28.5
47119,23249,4634,2,70,140,35:28.5,35:28.5
47120,23249,4633,3,122,366,35:28.5,35:28.5
47121,23250,4631,1,79,79,35:28.5,35:28.5
47122,23251,2039,1,239,239,35:28.5,35:28.5
47123,23251,2040,2,112,224,35:28.5,35:28.5
47124,23251,2038,2,160,320,35:28.5,35:28.5
47125,23252,2038,1,160,160,35:28.5,35:28.5
47126,23252,2040,3,112,336,35:28.5,35:28.5
47127,23252,2039,1,239,239,35:28.5,35:28.5
47128,23253,2040,3,112,336,35:28.5,35:28.5
47129,23253,2038,3,160,480,35:28.5,35:28.5
47130,23253,2039,3,239,717,35:28.5,35:28.5
47131,23254,2039,2,239,478,35:28.5,35:28.5
47132,23255,4444,1,679,679,35:28.5,35:28.5
47133,23255,4443,2,489,978,35:28.5,35:28.5
47134,23256,4444,3,679,2037,35:28.5,35:28.5
47135,23257,4444,2,679,1358,35:28.5,35:28.5
47136,23257,4443,1,489,489,35:28.5,35:28.5
47137,23258,281,3,206,618,35:28.5,35:28.5
47138,23259,3658,3,238,714,35:28.5,35:28.5
47139,23259,3657,2,190,380,35:28.5,35:28.5
47140,23260,3657,3,190,570,35:28.5,35:28.5
47141,23260,3658,3,238,714,35:28.5,35:28.5
47142,23261,3769,1,130,130,35:28.5,35:28.5
47143,23262,3769,3,130,390,35:28.5,35:28.5
47144,23263,3769,2,130,260,35:28.5,35:28.5
47145,23264,3769,1,130,130,35:28.5,35:28.5
47146,23265,1918,3,251,753,35:28.5,35:28.5
47147,23265,1919,3,359,1077,35:28.5,35:28.5
47148,23266,1919,2,359,718,35:28.5,35:28.5
47149,23267,1919,3,359,1077,35:28.5,35:28.5
47150,23268,4305,1,104,104,35:28.5,35:28.5
47151,23269,22,2,237,474,35:28.5,35:28.5
47152,23270,22,3,237,711,35:28.5,35:28.5
47153,23271,21,2,216,432,35:28.5,35:28.5
47154,23272,21,2,216,432,35:28.5,35:28.5
47155,23273,4178,1,150,150,35:28.5,35:28.5
47156,23273,4177,2,91,182,35:28.5,35:28.5
47157,23274,1964,1,122,122,35:28.5,35:28.5
47158,23274,1963,3,396,1188,35:28.5,35:28.5
47159,23275,1964,3,122,366,35:28.5,35:28.5
47160,23275,1963,2,396,792,35:28.5,35:28.5
47161,23276,1963,2,396,792,35:28.5,35:28.5
47162,23277,1963,2,396,792,35:28.5,35:28.5
47163,23277,1964,2,122,244,35:28.5,35:28.5
47164,23278,1176,3,143,429,35:28.5,35:28.5
47165,23279,1177,2,251,502,35:28.5,35:28.5
47166,23280,1176,3,143,429,35:28.5,35:28.5
47167,23280,1177,1,251,251,35:28.5,35:28.5
47168,23281,204,3,111,333,35:28.5,35:28.5
47169,23281,205,1,146,146,35:28.5,35:28.5
47170,23281,203,1,565,565,35:28.5,35:28.5
47171,23282,202,2,354,708,35:28.5,35:28.5
47172,23282,203,1,565,565,35:28.5,35:28.5
47173,23282,204,2,111,222,35:28.5,35:28.5
47174,23283,202,3,354,1062,35:28.5,35:28.5
47175,23283,205,2,146,292,35:28.5,35:28.5
47176,23283,203,1,565,565,35:28.5,35:28.5
47177,23283,204,1,111,111,35:28.5,35:28.5
47178,23284,2240,1,80,80,35:28.5,35:28.5
47179,23284,2241,2,553,1106,35:28.5,35:28.5
47180,23285,2241,3,553,1659,35:28.5,35:28.5
47181,23285,2240,3,80,240,35:28.5,35:28.5
47182,23286,2971,2,107,214,35:28.5,35:28.5
47183,23286,2972,3,110,330,35:28.5,35:28.5
47184,23286,2973,2,113,226,35:28.5,35:28.5
47185,23286,2974,1,195,195,35:28.5,35:28.5
47186,23287,2973,3,113,339,35:28.5,35:28.5
47187,23287,2972,3,110,330,35:28.5,35:28.5
47188,23287,2971,2,107,214,35:28.5,35:28.5
47189,23288,2973,2,113,226,35:28.5,35:28.5
47190,23288,2974,3,195,585,35:28.5,35:28.5
47191,23288,2970,1,175,175,35:28.5,35:28.5
47192,23288,2972,1,110,110,35:28.5,35:28.5
47193,23288,2971,2,107,214,35:28.5,35:28.5
47194,23289,2971,2,107,214,35:28.5,35:28.5
47195,23289,2974,1,195,195,35:28.5,35:28.5
47196,23289,2973,2,113,226,35:28.5,35:28.5
47197,23289,2972,2,110,220,35:28.5,35:28.5
47198,23289,2970,3,175,525,35:28.5,35:28.5
47199,23290,2970,1,175,175,35:28.5,35:28.5
47200,23290,2972,3,110,330,35:28.5,35:28.5
47201,23290,2973,3,113,339,35:28.5,35:28.5
47202,23290,2971,3,107,321,35:28.5,35:28.5
47203,23290,2974,1,195,195,35:28.5,35:28.5
47204,23291,551,1,600,600,35:28.5,35:28.5
47205,23292,551,1,600,600,35:28.5,35:28.5
47206,23293,551,2,600,1200,35:28.5,35:28.5
47207,23294,551,1,600,600,35:28.5,35:28.5
47208,23295,551,3,600,1800,35:28.5,35:28.5
47209,23296,660,3,208,624,35:28.5,35:28.5
47210,23297,660,2,208,416,35:28.5,35:28.5
47211,23298,2856,2,99,198,35:28.5,35:28.5
47212,23298,2855,3,158,474,35:28.5,35:28.5
47213,23299,2855,3,158,474,35:28.5,35:28.5
47214,23299,2856,1,99,99,35:28.5,35:28.5
47215,23300,2856,3,99,297,35:28.5,35:28.5
47216,23301,4585,1,236,236,35:28.5,35:28.5
47217,23302,4586,2,229,458,35:28.5,35:28.5
47218,23303,2296,3,178,534,35:28.5,35:28.5
47219,23304,2295,1,543,543,35:28.5,35:28.5
47220,23305,2296,2,178,356,35:28.5,35:28.5
47221,23305,2295,3,543,1629,35:28.5,35:28.5
47222,23305,2297,3,171,513,35:28.5,35:28.5
47223,23306,2295,3,543,1629,35:28.6,35:28.6
47224,23307,1299,1,311,311,35:28.6,35:28.6
47225,23308,1298,1,103,103,35:28.6,35:28.6
47226,23309,1298,2,103,206,35:28.6,35:28.6
47227,23309,1299,1,311,311,35:28.6,35:28.6
47228,23310,1298,2,103,206,35:28.6,35:28.6
47229,23310,1299,1,311,311,35:28.6,35:28.6
47230,23311,1985,2,207,414,35:28.6,35:28.6
47231,23311,1987,1,83,83,35:28.6,35:28.6
47232,23311,1986,1,171,171,35:28.6,35:28.6
47233,23311,1984,2,241,482,35:28.6,35:28.6
47234,23311,1988,3,246,738,35:28.6,35:28.6
